time_period,ref_area,freq,measure,unit_measure,activity,adjustment,transformation,time_horiz,methodology,obs_value,unit_mult,decimals,obs_status
2015-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.93085,0,2,A
2015-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.97908,0,2,A
2015-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.94016,0,2,A
2016-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.82404,0,2,A
2016-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.73357,0,2,A
2016-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.78252,0,2,A
2016-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.95872,0,2,A
2016-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.20238,0,2,A
2016-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.46218,0,2,A
2016-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.70688,0,2,A
2016-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.93232,0,2,A
2016-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.1463,0,2,A
2016-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3004,0,2,A
2016-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3951,0,2,A
2016-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.4565,0,2,A
2017-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.5578,0,2,A
2017-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.7728,0,2,A
2017-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.0421,0,2,A
2017-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.3487,0,2,A
2017-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.7279,0,2,A
2017-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.1998,0,2,A
2017-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.7117,0,2,A
2017-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,103.1565,0,2,A
2017-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,103.4491,0,2,A
2017-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,103.5467,0,2,A
2017-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,103.4746,0,2,A
2017-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,103.2721,0,2,A
2018-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.9794,0,2,A
2018-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.5352,0,2,A
2018-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.8926,0,2,A
2018-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.0465,0,2,A
2018-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.0216,0,2,A
2018-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.86828,0,2,A
2018-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,97.64574,0,2,A
2018-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,96.47237,0,2,A
2018-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,95.57624,0,2,A
2018-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,95.11897,0,2,A
2018-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,95.1009,0,2,A
2018-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,95.31887,0,2,A
2019-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,95.64232,0,2,A
2019-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,96.00237,0,2,A
2019-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,96.34294,0,2,A
2019-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,96.6376,0,2,A
2019-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,96.89993,0,2,A
2019-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,97.20699,0,2,A
2019-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,97.58434,0,2,A
2019-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.07481,0,2,A
2019-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.6272,0,2,A
2019-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.21633,0,2,A
2019-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.73581,0,2,A
2019-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.1327,0,2,A
2020-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3482,0,2,A
2020-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3897,0,2,A
2020-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,97.68835,0,2,A
2020-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,75.87461,0,2,A
2020-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,89.0452,0,2,A
2020-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,98.21676,0,2,A
2020-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.5932,0,2,A
2020-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.6423,0,2,A
2020-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.6029,0,2,A
2020-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.4984,0,2,A
2020-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3366,0,2,A
2020-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.2101,0,2,A
2021-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.1555,0,2,A
2021-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.2361,0,2,A
2021-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.4619,0,2,A
2021-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.7798,0,2,A
2021-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.1958,0,2,A
2021-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.6593,0,2,A
2021-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.045,0,2,A
2021-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.2497,0,2,A
2021-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.2725,0,2,A
2021-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,102.1724,0,2,A
2021-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.9893,0,2,A
2021-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.7211,0,2,A
2022-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.3882,0,2,A
2022-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,101.0379,0,2,A
2022-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.6889,0,2,A
2022-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3734,0,2,A
2022-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.1055,0,2,A
2022-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.90577,0,2,A
2022-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.78959,0,2,A
2022-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.76826,0,2,A
2022-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.78314,0,2,A
2022-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.81689,0,2,A
2022-11,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.89833,0,2,A
2022-12,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.0274,0,2,A
2023-01,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.1737,0,2,A
2023-02,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3088,0,2,A
2023-03,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.4494,0,2,A
2023-04,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.5384,0,2,A
2023-05,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.5227,0,2,A
2023-06,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.3805,0,2,A
2023-07,TUR,M,LI,IX,_Z,AA,IX,_Z,H,100.1416,0,2,A
2023-08,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.83574,0,2,A
2023-09,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.49455,0,2,A
2023-10,TUR,M,LI,IX,_Z,AA,IX,_Z,H,99.1628,0,2,A
1990-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.516,0,2,A
1990-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5365,0,2,A
1990-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5402,0,2,A
1990-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5055,0,2,A
1990-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4153,0,2,A
1990-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.2512,0,2,A
1990-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0114,0,2,A
1990-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.7071,0,2,A
1990-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.37347,0,2,A
1990-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.05144,0,2,A
1990-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.78529,0,2,A
1990-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.61131,0,2,A
1991-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.5392,0,2,A
1991-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.57236,0,2,A
1991-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.69027,0,2,A
1991-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.85096,0,2,A
1991-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.02296,0,2,A
1991-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.1803,0,2,A
1991-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.2984,0,2,A
1991-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.35913,0,2,A
1991-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.36493,0,2,A
1991-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.32658,0,2,A
1991-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.2697,0,2,A
1991-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.22497,0,2,A
1992-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.21694,0,2,A
1992-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.23938,0,2,A
1992-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.27392,0,2,A
1992-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.28755,0,2,A
1992-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.25246,0,2,A
1992-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.15935,0,2,A
1992-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.02208,0,2,A
1992-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.8689,0,2,A
1992-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.73584,0,2,A
1992-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.64836,0,2,A
1992-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.60966,0,2,A
1992-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.60272,0,2,A
1993-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.6054,0,2,A
1993-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.60783,0,2,A
1993-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.60719,0,2,A
1993-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.60535,0,2,A
1993-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.60395,0,2,A
1993-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.61656,0,2,A
1993-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.66257,0,2,A
1993-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.75577,0,2,A
1993-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.89209,0,2,A
1993-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.06943,0,2,A
1993-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.28257,0,2,A
1993-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.53069,0,2,A
1994-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.79906,0,2,A
1994-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0659,0,2,A
1994-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.3195,0,2,A
1994-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5476,0,2,A
1994-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.7399,0,2,A
1994-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.8924,0,2,A
1994-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.005,0,2,A
1994-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.0844,0,2,A
1994-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.1222,0,2,A
1994-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.1169,0,2,A
1994-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.0576,0,2,A
1994-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.9377,0,2,A
1995-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.759,0,2,A
1995-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5286,0,2,A
1995-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.2753,0,2,A
1995-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0379,0,2,A
1995-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.84785,0,2,A
1995-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.70904,0,2,A
1995-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.61597,0,2,A
1995-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.54829,0,2,A
1995-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.48995,0,2,A
1995-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.44335,0,2,A
1995-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.41276,0,2,A
1995-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.40228,0,2,A
1996-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.41591,0,2,A
1996-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.46069,0,2,A
1996-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.53306,0,2,A
1996-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.62162,0,2,A
1996-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.70869,0,2,A
1996-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.78287,0,2,A
1996-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.83974,0,2,A
1996-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.88361,0,2,A
1996-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.91937,0,2,A
1996-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.948,0,2,A
1996-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.97418,0,2,A
1996-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0091,0,2,A
1997-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0631,0,2,A
1997-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.1406,0,2,A
1997-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.2306,0,2,A
1997-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.3298,0,2,A
1997-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4281,0,2,A
1997-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5165,0,2,A
1997-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5828,0,2,A
1997-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.6163,0,2,A
1997-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.6191,0,2,A
1997-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5882,0,2,A
1997-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.53,0,2,A
1997-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4557,0,2,A
1998-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.3755,0,2,A
1998-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.2895,0,2,A
1998-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.1836,0,2,A
1998-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0496,0,2,A
1998-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.88766,0,2,A
1998-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.70542,0,2,A
1998-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.52274,0,2,A
1998-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.36157,0,2,A
1998-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.24986,0,2,A
1998-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.21433,0,2,A
1998-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.26907,0,2,A
1998-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.39594,0,2,A
1999-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.57664,0,2,A
1999-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.7813,0,2,A
1999-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.98756,0,2,A
1999-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.1888,0,2,A
1999-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.3836,0,2,A
1999-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.565,0,2,A
1999-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.7257,0,2,A
1999-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.8647,0,2,A
1999-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.9875,0,2,A
1999-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.0998,0,2,A
1999-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.2049,0,2,A
1999-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.294,0,2,A
2000-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.3572,0,2,A
2000-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.3836,0,2,A
2000-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.3849,0,2,A
2000-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.3612,0,2,A
2000-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.3087,0,2,A
2000-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.2336,0,2,A
2000-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.1367,0,2,A
2000-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.0108,0,2,A
2000-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.8535,0,2,A
2000-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.6552,0,2,A
2000-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4158,0,2,A
2000-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.1405,0,2,A
2001-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.85619,0,2,A
2001-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.598,0,2,A
2001-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.38087,0,2,A
2001-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.20441,0,2,A
2001-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.05921,0,2,A
2001-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.91383,0,2,A
2001-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.76098,0,2,A
2001-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.61073,0,2,A
2001-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.49371,0,2,A
2001-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.46283,0,2,A
2001-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.54199,0,2,A
2001-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.71805,0,2,A
2002-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.9507,0,2,A
2002-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.19308,0,2,A
2002-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.39431,0,2,A
2002-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.50768,0,2,A
2002-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.51239,0,2,A
2002-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.41021,0,2,A
2002-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.23779,0,2,A
2002-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.03706,0,2,A
2002-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.83473,0,2,A
2002-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.65612,0,2,A
2002-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.51581,0,2,A
2002-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.40376,0,2,A
2003-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.31389,0,2,A
2003-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.25557,0,2,A
2003-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.25321,0,2,A
2003-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.32825,0,2,A
2003-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.47639,0,2,A
2003-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.68215,0,2,A
2003-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.93059,0,2,A
2003-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.21053,0,2,A
2003-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.50985,0,2,A
2003-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.80674,0,2,A
2003-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0765,0,2,A
2003-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.2975,0,2,A
2004-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4603,0,2,A
2004-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5607,0,2,A
2004-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.6129,0,2,A
2004-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.6257,0,2,A
2004-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.6131,0,2,A
2004-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5829,0,2,A
2004-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.537,0,2,A
2004-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4832,0,2,A
2004-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4366,0,2,A
2004-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4027,0,2,A
2004-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.3827,0,2,A
2004-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.3618,0,2,A
2005-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.3203,0,2,A
2005-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.254,0,2,A
2005-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.1754,0,2,A
2005-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.11,0,2,A
2005-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0819,0,2,A
2005-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0996,0,2,A
2005-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.1528,0,2,A
2005-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.2373,0,2,A
2005-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.357,0,2,A
2005-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.5136,0,2,A
2005-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.6967,0,2,A
2005-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.8811,0,2,A
2006-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.0408,0,2,A
2006-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.1627,0,2,A
2006-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.2394,0,2,A
2006-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.2697,0,2,A
2006-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.2617,0,2,A
2006-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.2454,0,2,A
2006-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.243,0,2,A
2006-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.2756,0,2,A
2006-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.3491,0,2,A
2006-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.4516,0,2,A
2006-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.5718,0,2,A
2006-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.6986,0,2,A
2007-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.8156,0,2,A
2007-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.922,0,2,A
2007-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,102.0136,0,2,A
2007-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,102.0811,0,2,A
2007-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,102.1102,0,2,A
2007-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,102.0907,0,2,A
2007-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,102.0201,0,2,A
2007-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.9113,0,2,A
2007-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.7924,0,2,A
2007-10,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.6768,0,2,A
2007-11,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.5604,0,2,A
2007-12,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.4455,0,2,A
2008-01,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.3229,0,2,A
2008-02,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.1801,0,2,A
2008-03,G7,M,LI,IX,_Z,AA,IX,_Z,H,101.0051,0,2,A
2008-04,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.7766,0,2,A
2008-05,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.4629,0,2,A
2008-06,G7,M,LI,IX,_Z,AA,IX,_Z,H,100.0368,0,2,A
2008-07,G7,M,LI,IX,_Z,AA,IX,_Z,H,99.48422,0,2,A
2008-08,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.80707,0,2,A
2008-09,G7,M,LI,IX,_Z,AA,IX,_Z,H,98.02185,0,2,A
